,CustomerID,Recency,Frequency,MonetaryValue,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,RFM_Label
3115,16877.0,11,159,853.72,4,1,1,6,Potential Loyalists
3117,16880.0,30,178,1519.08,3,1,1,5,At Risk
3118,16881.0,66,1,432.0,1,2,1,4,Lost Customers
3119,16882.0,66,39,705.12,1,2,1,4,Lost Customers
3120,16883.0,186,38,276.73,1,5,2,8,Loyal Customers
3121,16884.0,37,26,429.84,2,1,1,4,Lost Customers
3122,16885.0,14,101,471.51,4,1,1,6,Potential Loyalists
3123,16887.0,34,37,194.88,2,1,1,4,Lost Customers
3124,16889.0,194,135,1578.67,1,5,2,8,Loyal Customers
3125,16891.0,1,203,809.7,5,1,1,7,Potential Loyalists
3126,16892.0,0,101,496.84000000000003,5,1,1,7,Potential Loyalists
3127,16893.0,366,45,145.93,1,5,3,9,Best Customers
3128,16895.0,64,69,219.14,1,2,1,4,Lost Customers
3129,16897.0,298,44,213.03,1,5,2,8,Loyal Customers
3130,16898.0,25,163,444.46,3,1,1,5,At Risk
3131,16899.0,7,125,1281.56,5,1,1,7,Potential Loyalists
3132,16900.0,11,79,869.2,4,1,1,6,Potential Loyalists
3133,16902.0,115,44,1706.88,1,4,2,7,Potential Loyalists
3134,16903.0,28,60,373.24,3,1,1,5,At Risk
3135,16904.0,3,708,3735.47,5,1,1,7,Potential Loyalists
3136,16905.0,4,209,3085.48,5,1,1,7,Potential Loyalists
3137,16906.0,81,93,579.77,1,3,1,5,At Risk
3138,16907.0,28,151,981.65,3,1,1,5,At Risk
3139,16909.0,63,19,364.14,1,2,1,4,Lost Customers
3140,16910.0,3,547,1510.06,5,1,1,7,Potential Loyalists
3141,16912.0,22,104,2535.73,3,1,1,5,At Risk
3142,16913.0,289,8,113.44,1,5,2,8,Loyal Customers
3143,16914.0,35,38,208.46,2,1,1,4,Lost Customers
3144,16915.0,8,57,621.6800000000001,4,1,1,6,Potential Loyalists
3145,16916.0,23,143,576.26,3,1,1,5,At Risk
3146,16917.0,276,9,391.52,1,5,2,8,Loyal Customers
3147,16918.0,49,130,1043.34,1,2,1,4,Lost Customers
3148,16919.0,155,327,2596.45,1,5,2,8,Loyal Customers
3149,16921.0,60,60,169.79,1,2,1,4,Lost Customers
3150,16923.0,11,696,6666.83,4,1,1,6,Potential Loyalists
3151,16924.0,20,89,739.5,3,1,1,5,At Risk
3152,16926.0,370,14,230.25,1,5,3,9,Best Customers
3153,16927.0,115,6,543.05,1,4,2,7,Potential Loyalists
3154,16928.0,79,212,2773.55,1,3,1,5,At Risk
3155,16929.0,3,77,1295.39,5,1,1,7,Potential Loyalists
3156,16930.0,25,54,380.55,3,1,1,5,At Risk
3157,16931.0,4,898,4604.22,5,1,1,7,Potential Loyalists
3158,16932.0,52,53,161.94,1,2,1,4,Lost Customers
3159,16933.0,0,49,530.08,5,1,1,7,Potential Loyalists
3160,16934.0,54,62,950.9300000000001,1,2,1,4,Lost Customers
3161,16936.0,25,57,262.68,3,1,1,5,At Risk
3162,16938.0,8,242,1903.13,4,1,1,6,Potential Loyalists
3163,16940.0,51,305,3049.88,1,2,1,4,Lost Customers
3164,16942.0,12,283,1894.1100000000001,4,1,1,6,Potential Loyalists
3165,16943.0,211,33,816.73,1,5,2,8,Loyal Customers
3166,16945.0,21,249,4345.5,3,1,1,5,At Risk
3167,16947.0,235,21,406.48,1,5,2,8,Loyal Customers
3168,16948.0,138,19,435.02,1,4,2,7,Potential Loyalists
3169,16949.0,3,61,1161.27,5,1,1,7,Potential Loyalists
3170,16950.0,56,42,1178.56,1,2,1,4,Lost Customers
3171,16951.0,122,87,1262.75,1,4,2,7,Potential Loyalists
3172,16952.0,108,16,167.61,1,4,2,7,Potential Loyalists
3173,16953.0,29,1,20.8,3,1,1,5,At Risk
3174,16954.0,0,54,2085.08,5,1,1,7,Potential Loyalists
3175,16955.0,184,26,493.67,1,5,2,8,Loyal Customers
3176,16956.0,8,18,292.34,4,1,1,6,Potential Loyalists
3177,16957.0,238,16,416.64,1,5,2,8,Loyal Customers
3178,16959.0,86,7,117.35000000000001,1,3,1,5,At Risk
3179,16960.0,38,100,505.1,2,1,1,4,Lost Customers
3180,16961.0,115,14,234.17000000000002,1,4,2,7,Potential Loyalists
3181,16963.0,186,7,110.55000000000001,1,5,2,8,Loyal Customers
3182,16965.0,226,25,192.07,1,5,2,8,Loyal Customers
3183,16966.0,7,30,2148.97,5,1,1,7,Potential Loyalists
3184,16967.0,188,21,319.02,1,5,2,8,Loyal Customers
3185,16968.0,3,31,439.43,5,1,1,7,Potential Loyalists
3186,16969.0,38,42,650.41,2,1,1,4,Lost Customers
3187,16971.0,37,41,357.21,2,1,1,4,Lost Customers
3188,16976.0,266,2,251.51999999999998,1,5,2,8,Loyal Customers
3189,16978.0,77,39,344.33,1,3,1,5,At Risk
3190,16979.0,3,91,1809.05,5,1,1,7,Potential Loyalists
3191,16980.0,254,87,1078.96,1,5,2,8,Loyal Customers
3192,16982.0,60,22,384.06,1,2,1,4,Lost Customers
3193,16983.0,12,149,1920.2,4,1,1,6,Potential Loyalists
3194,16984.0,77,418,4392.42,1,3,1,5,At Risk
3195,16985.0,16,121,5461.62,3,1,1,5,At Risk
3196,16986.0,29,3,1873.2,3,1,1,5,At Risk
3197,16987.0,2,129,1625.05,5,1,1,7,Potential Loyalists
3198,16988.0,4,7,126.12,5,1,1,7,Potential Loyalists
3199,16989.0,6,12,1133.25,5,1,1,7,Potential Loyalists
3200,16990.0,218,1,179.0,1,5,2,8,Loyal Customers
3201,16992.0,10,95,1601.8600000000001,4,1,1,6,Potential Loyalists
3203,16996.0,29,41,1427.46,3,1,1,5,At Risk
3204,16997.0,287,12,702.0,1,5,2,8,Loyal Customers
3205,16998.0,149,5,287.5,1,4,2,7,Potential Loyalists
3206,16999.0,22,23,484.82,3,1,1,5,At Risk
3207,17001.0,0,169,3989.57,5,1,1,7,Potential Loyalists
3208,17002.0,72,50,1487.78,1,2,1,4,Lost Customers
3209,17004.0,45,44,1412.94,2,2,1,5,At Risk
3210,17006.0,4,44,781.78,5,1,1,7,Potential Loyalists
3211,17007.0,50,53,877.4300000000001,1,2,1,4,Lost Customers
3212,17010.0,16,12,185.46,3,1,1,5,At Risk
3213,17011.0,29,15,270.9,3,1,1,5,At Risk
3214,17014.0,7,75,565.58,5,1,1,7,Potential Loyalists
3215,17015.0,28,217,1842.56,3,1,1,5,At Risk
3216,17017.0,2,268,8574.11,5,1,1,7,Potential Loyalists
3217,17018.0,40,16,920.1,2,1,1,4,Lost Customers
3218,17019.0,10,234,1272.61,4,1,1,6,Potential Loyalists
3219,17022.0,30,7,71.0,3,1,1,5,At Risk
3220,17024.0,44,3,95.85,2,2,1,5,At Risk
3221,17025.0,60,9,357.77,1,2,1,4,Lost Customers
3222,17026.0,184,4,154.83,1,5,2,8,Loyal Customers
3223,17027.0,78,155,848.59,1,3,1,5,At Risk
3224,17029.0,110,2,716.0,1,4,2,7,Potential Loyalists
3225,17030.0,63,11,146.87,1,2,1,4,Lost Customers
3226,17031.0,11,22,380.35,4,1,1,6,Potential Loyalists
3227,17033.0,85,28,1030.14,1,3,1,5,At Risk
3228,17034.0,15,32,734.5699999999999,3,1,1,5,At Risk
3229,17035.0,245,32,388.33,1,5,2,8,Loyal Customers
3230,17037.0,77,77,1253.22,1,3,1,5,At Risk
3231,17038.0,29,22,112.4,3,1,1,5,At Risk
3232,17040.0,137,15,449.73,1,4,2,7,Potential Loyalists
3233,17041.0,26,71,1065.77,3,1,1,5,At Risk
3234,17042.0,2,98,1044.3799999999999,5,1,1,7,Potential Loyalists
3235,17043.0,31,102,1735.18,2,1,1,4,Lost Customers
3236,17044.0,8,10,897.4300000000001,4,1,1,6,Potential Loyalists
3237,17045.0,112,22,339.44,1,4,2,7,Potential Loyalists
3238,17046.0,156,22,642.02,1,5,2,8,Loyal Customers
3239,17047.0,84,65,1100.9,1,3,1,5,At Risk
3240,17048.0,114,48,864.32,1,4,2,7,Potential Loyalists
3241,17049.0,2,322,5594.78,5,1,1,7,Potential Loyalists
3242,17050.0,95,316,3228.84,1,3,1,5,At Risk
3243,17051.0,193,43,247.14000000000001,1,5,2,8,Loyal Customers
3244,17052.0,27,92,413.75,3,1,1,5,At Risk
3245,17053.0,128,14,496.38,1,4,2,7,Potential Loyalists
3246,17054.0,27,84,1353.83,3,1,1,5,At Risk
3247,17058.0,81,62,1179.89,1,3,1,5,At Risk
3248,17059.0,29,516,3095.04,3,1,1,5,At Risk
3249,17060.0,265,5,234.24,1,5,2,8,Loyal Customers
3250,17061.0,73,101,5116.13,1,2,1,4,Lost Customers
3251,17062.0,313,70,529.4300000000001,1,5,3,9,Best Customers
3252,17063.0,8,82,1421.59,4,1,1,6,Potential Loyalists
3253,17064.0,58,62,859.35,1,2,1,4,Lost Customers
3254,17068.0,11,296,4525.09,4,1,1,6,Potential Loyalists
3255,17069.0,27,154,2655.2200000000003,3,1,1,5,At Risk
3256,17070.0,113,64,312.14,1,4,2,7,Potential Loyalists
3257,17071.0,8,148,2385.48,4,1,1,6,Potential Loyalists
3258,17073.0,17,173,1444.84,3,1,1,5,At Risk
3259,17075.0,17,80,813.77,3,1,1,5,At Risk
3260,17076.0,35,25,841.0799999999999,2,1,1,4,Lost Customers
3261,17078.0,35,27,375.86,2,1,1,4,Lost Customers
3262,17079.0,77,2,118.80000000000001,1,3,1,5,At Risk
3263,17080.0,21,9,285.5,3,1,1,5,At Risk
3264,17081.0,24,64,290.16,3,1,1,5,At Risk
3265,17082.0,32,81,2003.85,2,1,1,4,Lost Customers
3266,17083.0,108,52,1405.78,1,4,2,7,Potential Loyalists
3267,17084.0,34,162,2949.75,2,1,1,4,Lost Customers
3268,17085.0,122,189,1555.05,1,4,2,7,Potential Loyalists
3269,17086.0,6,96,2050.08,5,1,1,7,Potential Loyalists
3270,17088.0,27,115,1991.01,3,1,1,5,At Risk
3271,17090.0,3,64,2041.8500000000001,5,1,1,7,Potential Loyalists
3272,17091.0,2,198,3802.81,5,1,1,7,Potential Loyalists
3273,17092.0,49,125,1777.78,1,2,1,4,Lost Customers
3274,17094.0,317,15,270.20000000000005,1,5,3,9,Best Customers
3275,17095.0,21,76,1296.36,3,1,1,5,At Risk
3276,17096.0,8,52,992.68,4,1,1,6,Potential Loyalists
3277,17100.0,17,65,971.74,3,1,1,5,At Risk
3278,17101.0,9,42,1621.73,4,1,1,6,Potential Loyalists
3279,17102.0,261,1,25.5,1,5,2,8,Loyal Customers
3280,17105.0,158,90,665.78,1,5,2,8,Loyal Customers
3281,17107.0,32,421,10380.43,2,1,1,4,Lost Customers
3282,17109.0,28,121,869.6800000000001,3,1,1,5,At Risk
3283,17110.0,164,12,163.29999999999998,1,5,2,8,Loyal Customers
3284,17111.0,46,30,248.61,2,2,1,5,At Risk
3285,17114.0,5,135,747.22,5,1,1,7,Potential Loyalists
3286,17115.0,7,43,806.9,5,1,1,7,Potential Loyalists
3287,17117.0,287,9,116.19999999999999,1,5,2,8,Loyal Customers
3288,17118.0,317,10,157.02,1,5,3,9,Best Customers
3289,17119.0,2,38,593.61,5,1,1,7,Potential Loyalists
3290,17120.0,232,18,307.46,1,5,2,8,Loyal Customers
3291,17122.0,118,7,138.32,1,4,2,7,Potential Loyalists
3292,17123.0,161,9,345.3,1,5,2,8,Loyal Customers
3293,17124.0,184,32,298.89,1,5,2,8,Loyal Customers
3294,17125.0,49,40,259.35,1,2,1,4,Lost Customers
3295,17126.0,151,262,991.85,1,5,2,8,Loyal Customers
3296,17128.0,334,14,157.09,1,5,3,9,Best Customers
3297,17131.0,4,134,2463.17,5,1,1,7,Potential Loyalists
3298,17133.0,15,27,4892.240000000001,3,1,1,5,At Risk
3299,17134.0,106,24,425.0,1,4,2,7,Potential Loyalists
3300,17135.0,15,52,1139.73,3,1,1,5,At Risk
3301,17138.0,275,24,380.5,1,5,2,8,Loyal Customers
3302,17139.0,15,487,10585.57,3,1,1,5,At Risk
3303,17140.0,246,20,465.32,1,5,2,8,Loyal Customers
3304,17142.0,238,15,579.0,1,5,2,8,Loyal Customers
3305,17144.0,0,48,984.57,5,1,1,7,Potential Loyalists
3306,17146.0,105,35,749.78,1,4,2,7,Potential Loyalists
3307,17147.0,22,85,1679.64,3,1,1,5,At Risk
3308,17148.0,51,9,124.88,1,2,1,4,Lost Customers
3309,17152.0,194,16,1503.5,1,5,2,8,Loyal Customers
3310,17153.0,23,14,213.78,3,1,1,5,At Risk
3311,17154.0,74,23,329.34,1,2,1,4,Lost Customers
3312,17155.0,17,20,251.7,3,1,1,5,At Risk
3313,17157.0,7,15,306.55,5,1,1,7,Potential Loyalists
3314,17158.0,31,67,1266.97,2,1,1,4,Lost Customers
3315,17159.0,21,102,1534.73,3,1,1,5,At Risk
3316,17160.0,30,229,3518.03,3,1,1,5,At Risk
3317,17162.0,28,105,1707.21,3,1,1,5,At Risk
3318,17163.0,21,5,293.1,3,1,1,5,At Risk
3319,17164.0,32,145,2466.4,2,1,1,4,Lost Customers
3320,17165.0,283,10,158.68,1,5,2,8,Loyal Customers
3321,17166.0,38,14,189.49,2,1,1,4,Lost Customers
3322,17169.0,49,60,816.88,1,2,1,4,Lost Customers
3323,17171.0,288,16,224.91,1,5,2,8,Loyal Customers
3324,17172.0,78,15,317.76,1,3,1,5,At Risk
3325,17173.0,4,87,3755.65,5,1,1,7,Potential Loyalists
3326,17174.0,217,4,59.9,1,5,2,8,Loyal Customers
3327,17175.0,43,64,1430.94,2,2,1,5,At Risk
3328,17176.0,201,15,306.13,1,5,2,8,Loyal Customers
3329,17179.0,177,80,711.79,1,5,2,8,Loyal Customers
3330,17180.0,55,131,780.38,1,2,1,4,Lost Customers
3331,17181.0,56,23,239.92000000000002,1,2,1,4,Lost Customers
3332,17183.0,7,76,3286.91,5,1,1,7,Potential Loyalists
3333,17186.0,46,2,144.0,2,2,1,5,At Risk
3334,17187.0,226,10,203.95,1,5,2,8,Loyal Customers
3335,17188.0,10,89,2275.58,4,1,1,6,Potential Loyalists
3336,17189.0,105,61,384.4,1,4,2,7,Potential Loyalists
3337,17190.0,58,20,249.74,1,2,1,4,Lost Customers
3338,17191.0,27,237,2095.13,3,1,1,5,At Risk
3339,17193.0,35,35,1674.46,2,1,1,4,Lost Customers
3340,17194.0,360,25,226.78,1,5,3,9,Best Customers
3341,17197.0,29,29,1013.01,3,1,1,5,At Risk
3342,17198.0,23,96,692.22,3,1,1,5,At Risk
3343,17201.0,53,40,342.63,1,2,1,4,Lost Customers
3344,17203.0,35,152,3563.85,2,1,1,4,Lost Customers
3345,17204.0,168,67,1352.91,1,5,2,8,Loyal Customers
3346,17205.0,53,13,384.08,1,2,1,4,Lost Customers
3347,17206.0,52,7,204.24,1,2,1,4,Lost Customers
3348,17211.0,26,213,2299.67,3,1,1,5,At Risk
3349,17212.0,252,4,226.85,1,5,2,8,Loyal Customers
3350,17213.0,39,164,2741.08,2,1,1,4,Lost Customers
3351,17214.0,59,104,984.12,1,2,1,4,Lost Customers
3352,17217.0,233,9,113.5,1,5,2,8,Loyal Customers
3353,17218.0,3,274,1960.72,5,1,1,7,Potential Loyalists
3354,17219.0,31,25,114.23,2,1,1,4,Lost Customers
3355,17220.0,23,472,3198.25,3,1,1,5,At Risk
3356,17221.0,6,63,335.13,5,1,1,7,Potential Loyalists
3357,17222.0,64,28,354.15,1,2,1,4,Lost Customers
3358,17223.0,309,48,391.79,1,5,3,9,Best Customers
3359,17226.0,308,21,393.49,1,5,3,9,Best Customers
3360,17227.0,18,47,939.32,3,1,1,5,At Risk
3361,17228.0,15,208,1906.09,3,1,1,5,At Risk
3362,17229.0,95,47,318.76,1,3,1,5,At Risk
3363,17230.0,263,73,3466.67,1,5,2,8,Loyal Customers
3364,17231.0,11,546,3127.82,4,1,1,6,Potential Loyalists
3365,17232.0,2,36,421.52,5,1,1,7,Potential Loyalists
3366,17233.0,34,25,190.88,2,1,1,4,Lost Customers
3367,17234.0,182,14,149.89,1,5,2,8,Loyal Customers
3368,17235.0,24,29,550.06,3,1,1,5,At Risk
3369,17236.0,12,105,916.13,4,1,1,6,Potential Loyalists
3370,17237.0,10,19,314.69,4,1,1,6,Potential Loyalists
3371,17238.0,2,566,3744.65,5,1,1,7,Potential Loyalists
3372,17239.0,312,16,379.95,1,5,3,9,Best Customers
3373,17242.0,107,40,1135.04,1,4,2,7,Potential Loyalists
3374,17243.0,0,406,8620.15,5,1,1,7,Potential Loyalists
3375,17244.0,52,31,954.9,1,2,1,4,Lost Customers
3376,17245.0,204,9,171.45,1,5,2,8,Loyal Customers
3377,17247.0,14,55,282.19,4,1,1,6,Potential Loyalists
3378,17248.0,119,69,318.65,1,4,2,7,Potential Loyalists
3379,17250.0,3,57,384.52,5,1,1,7,Potential Loyalists
3380,17251.0,362,39,283.28000000000003,1,5,3,9,Best Customers
3381,17252.0,116,87,353.86,1,4,2,7,Potential Loyalists
3382,17253.0,17,18,178.26,3,1,1,5,At Risk
3383,17254.0,4,112,272.44,5,1,1,7,Potential Loyalists
3384,17255.0,40,78,298.41,2,1,1,4,Lost Customers
3385,17256.0,106,16,240.0,1,4,2,7,Potential Loyalists
3386,17259.0,147,124,603.37,1,4,2,7,Potential Loyalists
3387,17262.0,51,12,1253.3600000000001,1,2,1,4,Lost Customers
3388,17263.0,207,23,63.440000000000005,1,5,2,8,Loyal Customers
3389,17265.0,138,127,562.9,1,4,2,7,Potential Loyalists
3390,17266.0,1,80,310.64,5,1,1,7,Potential Loyalists
3391,17267.0,126,38,317.62,1,4,2,7,Potential Loyalists
3392,17268.0,107,6,763.64,1,4,2,7,Potential Loyalists
3393,17272.0,41,116,2144.53,2,1,1,4,Lost Customers
3394,17274.0,34,27,111.98,2,1,1,4,Lost Customers
3395,17277.0,227,69,1065.3500000000001,1,5,2,8,Loyal Customers
3396,17278.0,240,15,246.04,1,5,2,8,Loyal Customers
3397,17279.0,57,9,187.82999999999998,1,2,1,4,Lost Customers
3398,17282.0,129,94,1703.41,1,4,2,7,Potential Loyalists
3399,17284.0,59,294,1641.68,1,2,1,4,Lost Customers
3400,17286.0,21,45,153.92,3,1,1,5,At Risk
3401,17287.0,25,124,1064.11,3,1,1,5,At Risk
3402,17288.0,8,142,1419.73,4,1,1,6,Potential Loyalists
3403,17289.0,31,112,936.16,2,1,1,4,Lost Customers
3404,17290.0,3,102,525.24,5,1,1,7,Potential Loyalists
3405,17291.0,307,1,550.8000000000001,1,5,3,9,Best Customers
3406,17293.0,7,135,1875.11,5,1,1,7,Potential Loyalists
3407,17295.0,28,69,556.95,3,1,1,5,At Risk
3408,17297.0,16,51,131.78,3,1,1,5,At Risk
3409,17298.0,100,30,498.42,1,3,2,6,Potential Loyalists
3410,17299.0,11,57,669.11,4,1,1,6,Potential Loyalists
3411,17301.0,20,66,197.63,3,1,1,5,At Risk
3412,17302.0,14,81,1119.93,4,1,1,6,Potential Loyalists
3413,17303.0,360,53,250.04,1,5,3,9,Best Customers
3414,17306.0,10,69,8600.73,4,1,1,6,Potential Loyalists
3416,17309.0,94,12,82.75,1,3,1,5,At Risk
3417,17311.0,77,55,1384.85,1,3,1,5,At Risk
3418,17312.0,138,14,644.3,1,4,2,7,Potential Loyalists
3419,17313.0,17,28,2288.13,3,1,1,5,At Risk
3420,17314.0,24,136,2514.76,3,1,1,5,At Risk
3421,17315.0,0,484,6164.38,5,1,1,7,Potential Loyalists
3422,17317.0,45,11,2524.02,2,2,1,5,At Risk
3423,17320.0,99,73,1200.6200000000001,1,3,1,5,At Risk
3424,17321.0,7,107,700.86,5,1,1,7,Potential Loyalists
3425,17323.0,14,203,905.59,4,1,1,6,Potential Loyalists
3426,17324.0,17,50,990.23,3,1,1,5,At Risk
3427,17325.0,279,6,96.8,1,5,2,8,Loyal Customers
3428,17329.0,13,33,523.11,4,1,1,6,Potential Loyalists
3429,17330.0,22,6,363.9,3,1,1,5,At Risk
3430,17331.0,123,1,175.2,1,4,2,7,Potential Loyalists
3431,17333.0,85,28,494.25,1,3,1,5,At Risk
3432,17334.0,300,12,306.6,1,5,3,9,Best Customers
3433,17337.0,150,547,1942.87,1,5,2,8,Loyal Customers
3434,17338.0,16,754,6606.34,3,1,1,5,At Risk
3435,17339.0,93,9,243.36,1,3,1,5,At Risk
3436,17340.0,8,423,12158.300000000001,4,1,1,6,Potential Loyalists
3437,17341.0,156,183,781.36,1,5,2,8,Loyal Customers
3438,17343.0,354,17,193.64,1,5,3,9,Best Customers
3439,17344.0,45,32,160.57,2,2,1,5,At Risk
3440,17345.0,14,87,537.74,4,1,1,6,Potential Loyalists
3441,17346.0,3,503,2611.58,5,1,1,7,Potential Loyalists
3442,17347.0,85,1,228.96,1,3,1,5,At Risk
3443,17348.0,14,215,1159.52,4,1,1,6,Potential Loyalists
3444,17349.0,178,9,110.75,1,5,2,8,Loyal Customers
3445,17350.0,7,72,1256.19,5,1,1,7,Potential Loyalists
3446,17351.0,35,27,587.15,2,1,1,4,Lost Customers
3447,17353.0,128,8,1740.0,1,4,2,7,Potential Loyalists
3448,17354.0,50,16,1393.06,1,2,1,4,Lost Customers
3449,17356.0,311,19,178.22,1,5,3,9,Best Customers
3450,17357.0,23,45,388.14,3,1,1,5,At Risk
3451,17358.0,302,59,365.85,1,5,3,9,Best Customers
3452,17359.0,10,15,127.86,4,1,1,6,Potential Loyalists
3453,17360.0,16,132,585.79,3,1,1,5,At Risk
3454,17361.0,48,29,488.2,1,2,1,4,Lost Customers
3455,17362.0,238,35,312.23,1,5,2,8,Loyal Customers
3456,17364.0,0,414,4455.73,5,1,1,7,Potential Loyalists
3457,17365.0,12,467,4796.52,4,1,1,6,Potential Loyalists
3458,17367.0,237,34,168.4,1,5,2,8,Loyal Customers
3459,17368.0,22,128,1349.52,3,1,1,5,At Risk
3460,17370.0,72,33,446.18,1,2,1,4,Lost Customers
3461,17371.0,16,87,423.89,3,1,1,5,At Risk
3462,17372.0,40,253,1342.68,2,1,1,4,Lost Customers
3463,17373.0,39,57,646.92,2,1,1,4,Lost Customers
3464,17374.0,218,28,495.77,1,5,2,8,Loyal Customers
3465,17375.0,189,71,372.5,1,5,2,8,Loyal Customers
3466,17376.0,70,24,203.2,1,2,1,4,Lost Customers
3467,17377.0,23,419,3925.92,3,1,1,5,At Risk
3468,17379.0,10,83,404.66,4,1,1,6,Potential Loyalists
3469,17381.0,8,110,20272.43,4,1,1,6,Potential Loyalists
3470,17382.0,64,2,65.4,1,2,1,4,Lost Customers
3471,17383.0,3,51,199.29,5,1,1,7,Potential Loyalists
3472,17384.0,18,15,336.4,3,1,1,5,At Risk
3473,17385.0,14,47,261.11,4,1,1,6,Potential Loyalists
3474,17386.0,7,28,2686.42,5,1,1,7,Potential Loyalists
3475,17387.0,19,78,784.11,3,1,1,5,At Risk
3476,17388.0,77,15,1259.56,1,3,1,5,At Risk
3477,17389.0,0,223,31317.48,5,1,1,7,Potential Loyalists
3478,17391.0,163,3,508.8,1,5,2,8,Loyal Customers
3479,17392.0,306,61,451.91,1,5,3,9,Best Customers
3480,17394.0,218,4,203.86999999999998,1,5,2,8,Loyal Customers
3481,17396.0,38,26,7312.8,2,1,1,4,Lost Customers
3482,17397.0,21,92,696.41,3,1,1,5,At Risk
3483,17398.0,114,38,653.38,1,4,2,7,Potential Loyalists
3484,17400.0,125,213,2129.96,1,4,2,7,Potential Loyalists
3485,17402.0,4,58,2598.85,5,1,1,7,Potential Loyalists
3486,17403.0,35,33,281.62,2,1,1,4,Lost Customers
3487,17405.0,0,94,967.22,5,1,1,7,Potential Loyalists
3488,17406.0,329,116,1928.72,1,5,3,9,Best Customers
3489,17408.0,162,2,32.65,1,5,2,8,Loyal Customers
3490,17409.0,184,13,771.85,1,5,2,8,Loyal Customers
3491,17410.0,15,64,1214.72,3,1,1,5,At Risk
3492,17411.0,11,43,748.94,4,1,1,6,Potential Loyalists
3493,17412.0,2,66,1258.06,5,1,1,7,Potential Loyalists
3494,17414.0,43,6,778.0,2,2,1,5,At Risk
3495,17415.0,79,14,507.84,1,3,1,5,At Risk
3496,17416.0,29,271,6838.34,3,1,1,5,At Risk
3497,17418.0,41,30,463.46000000000004,2,1,1,4,Lost Customers
3498,17419.0,10,208,4200.97,4,1,1,6,Potential Loyalists
3499,17420.0,49,30,598.83,1,2,1,4,Lost Customers
3500,17422.0,15,135,1853.1299999999999,3,1,1,5,At Risk
3501,17423.0,44,28,663.63,2,2,1,5,At Risk
3502,17425.0,18,43,759.17,3,1,1,5,At Risk
3503,17426.0,3,272,5022.26,5,1,1,7,Potential Loyalists
3504,17427.0,71,2,100.8,1,2,1,4,Lost Customers
3505,17428.0,0,343,17078.45,5,1,1,7,Potential Loyalists
3506,17429.0,120,42,512.12,1,4,2,7,Potential Loyalists
3507,17430.0,32,14,265.76,2,1,1,4,Lost Customers
3508,17431.0,312,43,403.3,1,5,3,9,Best Customers
3509,17432.0,17,48,365.76,3,1,1,5,At Risk
3510,17433.0,87,54,303.15999999999997,1,3,1,5,At Risk
3511,17434.0,1,138,2333.42,5,1,1,7,Potential Loyalists
3512,17436.0,1,9,216.3,5,1,1,7,Potential Loyalists
3513,17438.0,246,19,378.3,1,5,2,8,Loyal Customers
3514,17440.0,147,8,177.1,1,4,2,7,Potential Loyalists
3515,17442.0,28,140,2210.2599999999998,3,1,1,5,At Risk
3516,17446.0,176,9,120.89999999999999,1,5,2,8,Loyal Customers
3517,17447.0,39,36,541.53,2,1,1,4,Lost Customers
3518,17449.0,1,278,2501.86,5,1,1,7,Potential Loyalists
3519,17450.0,7,340,189735.53,5,1,1,7,Potential Loyalists
3520,17451.0,0,107,1648.95,5,1,1,7,Potential Loyalists
3521,17453.0,17,19,486.71999999999997,3,1,1,5,At Risk
3522,17454.0,191,61,517.53,1,5,2,8,Loyal Customers
3523,17455.0,203,8,131.7,1,5,2,8,Loyal Customers
3524,17456.0,364,17,249.86,1,5,3,9,Best Customers
3525,17457.0,126,19,1737.7,1,4,2,7,Potential Loyalists
3526,17458.0,14,54,316.5,4,1,1,6,Potential Loyalists
3527,17459.0,42,111,657.3,2,2,1,5,At Risk
3528,17460.0,78,37,452.63,1,3,1,5,At Risk
3529,17461.0,22,111,757.46,3,1,1,5,At Risk
3530,17462.0,50,28,662.94,1,2,1,4,Lost Customers
3531,17463.0,15,219,1881.36,3,1,1,5,At Risk
3532,17464.0,157,9,289.96000000000004,1,5,2,8,Loyal Customers
3533,17466.0,9,41,763.28,4,1,1,6,Potential Loyalists
3534,17468.0,9,5,137.0,4,1,1,6,Potential Loyalists
3535,17469.0,15,90,1843.06,3,1,1,5,At Risk
3536,17470.0,44,78,1125.07,2,2,1,5,At Risk
3537,17472.0,190,181,710.29,1,5,2,8,Loyal Customers
3538,17475.0,78,14,194.37,1,3,1,5,At Risk
3539,17480.0,73,31,506.51,1,2,1,4,Lost Customers
3540,17481.0,3,83,1249.34,5,1,1,7,Potential Loyalists
3541,17483.0,64,21,414.04,1,2,1,4,Lost Customers
3542,17486.0,260,24,396.87,1,5,2,8,Loyal Customers
3543,17489.0,58,29,376.64,1,2,1,4,Lost Customers
3544,17490.0,0,85,1936.83,5,1,1,7,Potential Loyalists
3545,17491.0,0,110,3541.92,5,1,1,7,Potential Loyalists
3546,17492.0,247,12,374.57,1,5,2,8,Loyal Customers
3547,17495.0,7,27,497.56,5,1,1,7,Potential Loyalists
3548,17496.0,358,10,271.05,1,5,3,9,Best Customers
3549,17498.0,75,17,272.21999999999997,1,3,1,5,At Risk
3550,17499.0,289,40,622.88,1,5,2,8,Loyal Customers
3551,17500.0,16,5,1138.0,3,1,1,5,At Risk
3552,17501.0,220,18,288.6,1,5,2,8,Loyal Customers
